distance covered,degrees from top of map,rad,currX,currY
0.0,-137.368112595,14,6869.86937588,1135.25133758
0.0,-141.046812609,14,6869.86937588,1135.25133758
0.0,-144.881740797,14,6869.86937588,1135.25133758
0.0,-149.161949067,14,6869.86937588,1135.25133758
0.0,-151.98533494,14,6869.86937588,1135.25133758
0.0,-153.994148916,14,6869.86937588,1135.25133758
0.0,-157.737947064,14,6869.86937588,1135.25133758
0.0,-161.831704484,14,6869.86937588,1135.25133758
0.0,-164.792337817,14,6869.86937588,1135.25133758
0.0,-168.154620861,14,6869.86937588,1135.25133758
0.0,-170.746921425,14,6869.86937588,1135.25133758
0.0,-173.655445968,14,6869.86937588,1135.25133758
0.0,-175.346214622,14,6869.86937588,1135.25133758
0.0,-175.95932549,14,6869.86937588,1135.25133758
0.0,-176.390782826,14,6869.86937588,1135.25133758
0.0,-176.547278702,14,6869.86937588,1135.25133758
0.0,-176.522669102,14,6869.86937588,1135.25133758
0.0,-176.717381089,14,6869.86937588,1135.25133758
0.0,-177.780671621,14,6869.86937588,1135.25133758
0.0,-178.872881408,14,6869.86937588,1135.25133758
0.0,-179.593246585,14,6869.86937588,1135.25133758
0.0,-179.951794253,14,6869.86937588,1135.25133758
0.0,179.64786797,14,6869.86937588,1135.25133758
0.0,179.16718594,14,6869.86937588,1135.25133758
0.0,178.595552891,14,6869.86937588,1135.25133758
0.0,178.186618524,14,6869.86937588,1135.25133758
0.0,178.2548356,14,6869.86937588,1135.25133758
0.0,178.573061885,14,6869.86937588,1135.25133758
0.0,178.735462291,14,6869.86937588,1135.25133758
0.0,178.716058826,14,6869.86937588,1135.25133758
0.0,179.012714934,14,6869.86937588,1135.25133758
0.0,179.392428076,14,6869.86937588,1135.25133758
0.0,179.512817135,14,6869.86937588,1135.25133758
0.0,179.546013501,14,6869.86937588,1135.25133758
0.0,179.288894615,14,6869.86937588,1135.25133758
0.0,179.165543172,14,6869.86937588,1135.25133758
0.0,179.262798911,14,6869.86937588,1135.25133758
0.0,179.414038126,14,6869.86937588,1135.25133758
0.0,179.543098275,14,6869.86937588,1135.25133758
0.0,179.665132463,14,6869.86937588,1135.25133758
0.0,179.718285129,14,6869.86937588,1135.25133758
0.0,179.509456458,14,6869.86937588,1135.25133758
0.0,179.1046388,14,6869.86937588,1135.25133758
0.0,178.850220564,14,6869.86937588,1135.25133758
0.0,178.630620463,14,6869.86937588,1135.25133758
0.0,178.481943623,14,6869.86937588,1135.25133758
0.0,178.435371253,14,6869.86937588,1135.25133758
0.0,178.367068889,14,6869.86937588,1135.25133758
0.0,178.373112345,14,6869.86937588,1135.25133758
0.0,178.406455443,14,6869.86937588,1135.25133758
0.0,178.39403196,14,6869.86937588,1135.25133758
0.0,178.20768782,14,6869.86937588,1135.25133758
0.0,178.067938983,14,6869.86937588,1135.25133758
0.0,178.162336364,14,6869.86937588,1135.25133758
0.0,178.233181759,14,6869.86937588,1135.25133758
0.0,178.290433132,14,6869.86937588,1135.25133758
0.0,178.242944973,14,6869.86937588,1135.25133758
0.0,178.47075559,14,6869.86937588,1135.25133758
0.0,178.42436827,14,6869.86937588,1135.25133758
0.0,177.964133312,14,6869.86937588,1135.25133758
0.0,177.863735834,14,6869.86937588,1135.25133758
0.0,177.77407422,14,6869.86937588,1135.25133758
0.0,177.938867382,14,6869.86937588,1135.25133758
0.0,178.289140001,14,6869.86937588,1135.25133758
0.0,178.377220191,14,6869.86937588,1135.25133758
0.0,178.372599067,14,6869.86937588,1135.25133758
0.0,178.149587747,14,6869.86937588,1135.25133758
0.0,177.947774547,14,6869.86937588,1135.25133758
0.0,178.0324452,14,6869.86937588,1135.25133758
0.0,178.27838754,14,6869.86937588,1135.25133758
0.0,178.154109117,14,6869.86937588,1135.25133758
0.0,178.002510403,14,6869.86937588,1135.25133758
0.0,178.058883483,14,6869.86937588,1135.25133758
0.0,178.073162747,14,6869.86937588,1135.25133758
0.0,178.140640583,14,6869.86937588,1135.25133758
0.0,178.172021228,14,6869.86937588,1135.25133758
0.0,178.115215476,14,6869.86937588,1135.25133758
0.0,178.103045836,14,6869.86937588,1135.25133758
0.0,178.052243981,14,6869.86937588,1135.25133758
0.0,177.886839302,14,6869.86937588,1135.25133758
0.0,177.781557548,14,6869.86937588,1135.25133758
0.0,177.735626324,14,6869.86937588,1135.25133758
0.0,177.61526692,14,6869.86937588,1135.25133758
0.0,177.398983861,14,6869.86937588,1135.25133758
0.0,177.175135292,14,6869.86937588,1135.25133758
0.0,177.063901524,14,6869.86937588,1135.25133758
0.0,176.97575683,14,6869.86937588,1135.25133758
0.0,176.897876784,14,6869.86937588,1135.25133758
0.0,176.778566272,14,6869.86937588,1135.25133758
0.0,176.734083806,14,6869.86937588,1135.25133758
0.0,176.719702687,14,6869.86937588,1135.25133758
0.0,176.740750833,14,6869.86937588,1135.25133758
0.0,176.7531076,14,6869.86937588,1135.25133758
0.0,176.680295808,14,6869.86937588,1135.25133758
0.0,176.613253149,14,6869.86937588,1135.25133758
0.0,176.67361762,14,6869.86937588,1135.25133758
0.0,176.833714765,14,6869.86937588,1135.25133758
0.0,176.950551497,14,6869.86937588,1135.25133758
0.0,176.907178428,14,6869.86937588,1135.25133758
0.0,176.881522971,14,6869.86937588,1135.25133758
0.0,176.858229528,14,6869.86937588,1135.25133758
0.0,176.846163141,14,6869.86937588,1135.25133758
0.0,176.871828092,14,6869.86937588,1135.25133758
0.0,176.858939866,14,6869.86937588,1135.25133758
0.0,176.696689186,14,6869.86937588,1135.25133758
0.0,176.546086382,14,6869.86937588,1135.25133758
0.0,176.45828717,14,6869.86937588,1135.25133758
0.0,176.431241284,14,6869.86937588,1135.25133758
0.0,176.445076935,14,6869.86937588,1135.25133758
0.0,176.512121131,14,6869.86937588,1135.25133758
0.0,176.562998554,14,6869.86937588,1135.25133758
0.0,176.624483309,14,6869.86937588,1135.25133758
0.0,176.610578179,14,6869.86937588,1135.25133758
0.0,176.523315171,14,6869.86937588,1135.25133758
0.0,176.469185024,14,6869.86937588,1135.25133758
0.0,176.397019328,14,6869.86937588,1135.25133758
0.0,176.392035791,14,6869.86937588,1135.25133758
0.0,176.397379469,14,6869.86937588,1135.25133758
0.0,176.363193046,14,6869.86937588,1135.25133758
0.0,176.281455451,14,6869.86937588,1135.25133758
0.0,176.249011151,14,6869.86937588,1135.25133758
0.0,176.212910057,14,6869.86937588,1135.25133758
0.0,176.125324105,14,6869.86937588,1135.25133758
0.0,176.130270184,14,6869.86937588,1135.25133758
0.0,176.245254504,14,6869.86937588,1135.25133758
0.0,176.269721181,14,6869.86937588,1135.25133758
0.0,176.308848258,14,6869.86937588,1135.25133758
0.0,176.372129717,14,6869.86937588,1135.25133758
0.0,176.373553458,14,6869.86937588,1135.25133758
0.0,176.431190157,14,6869.86937588,1135.25133758
0.0,176.486612603,14,6869.86937588,1135.25133758
0.0,176.532125879,14,6869.86937588,1135.25133758
0.0,176.542320169,14,6869.86937588,1135.25133758
0.0,176.583521999,14,6869.86937588,1135.25133758
0.0,176.654061662,14,6869.86937588,1135.25133758
0.0,176.672319134,14,6869.86937588,1135.25133758
0.0,176.722388362,14,6869.86937588,1135.25133758
0.0,176.913513517,14,6869.86937588,1135.25133758
0.0,176.976730893,14,6869.86937588,1135.25133758
0.0,176.688526811,14,6869.86937588,1135.25133758
0.0,176.5157065,14,6869.86937588,1135.25133758
0.0,176.598294121,14,6869.86937588,1135.25133758
0.0,176.757103425,14,6869.86937588,1135.25133758
0.0,176.79844727,14,6869.86937588,1135.25133758
0.0,176.694788364,14,6869.86937588,1135.25133758
0.0,176.424187123,14,6869.86937588,1135.25133758
0.0,176.22954074,14,6869.86937588,1135.25133758
0.0,176.367691843,14,6869.86937588,1135.25133758
0.0,176.502142916,14,6869.86937588,1135.25133758
0.0,176.540237007,14,6869.86937588,1135.25133758
0.0,176.377568242,14,6869.86937588,1135.25133758
0.0,176.160771786,14,6869.86937588,1135.25133758
0.0,176.010480379,14,6869.86937588,1135.25133758
0.0,175.853638453,14,6869.86937588,1135.25133758
0.0,175.593117271,14,6869.86937588,1135.25133758
0.0,175.305103447,14,6869.86937588,1135.25133758
0.0,175.350523901,14,6869.86937588,1135.25133758
0.0,175.44950241,14,6869.86937588,1135.25133758
0.0,175.426927128,14,6869.86937588,1135.25133758
0.0,175.223581974,14,6869.86937588,1135.25133758
0.0,175.024685744,14,6869.86937588,1135.25133758
0.0,175.00978809,14,6869.86937588,1135.25133758
0.0,175.046183225,14,6869.86937588,1135.25133758
0.0,175.299155674,14,6869.86937588,1135.25133758
0.0,175.503438707,14,6869.86937588,1135.25133758
0.0,175.661011658,14,6869.86937588,1135.25133758
0.0,175.783642149,14,6869.86937588,1135.25133758
0.0,175.820934801,14,6869.86937588,1135.25133758
0.0,175.717782075,14,6869.86937588,1135.25133758
0.0,175.811997236,14,6869.86937588,1135.25133758
0.0,175.887708814,14,6869.86937588,1135.25133758
0.0,175.902884127,14,6869.86937588,1135.25133758
0.0,175.96393258,14,6869.86937588,1135.25133758
0.0,175.872452757,14,6869.86937588,1135.25133758
0.0,175.786231739,14,6869.86937588,1135.25133758
0.0,175.575666681,14,6869.86937588,1135.25133758
0.0,175.419815839,14,6869.86937588,1135.25133758
0.0,175.133898813,14,6869.86937588,1135.25133758
0.0,174.953302523,14,6869.86937588,1135.25133758
0.0,174.953790437,14,6869.86937588,1135.25133758
0.0,175.154951027,14,6869.86937588,1135.25133758
0.0,175.42168786,14,6869.86937588,1135.25133758
0.0,175.445582827,14,6869.86937588,1135.25133758
0.0,175.368519755,14,6869.86937588,1135.25133758
0.0,175.425435222,14,6869.86937588,1135.25133758
0.0,175.489465726,14,6869.86937588,1135.25133758
0.0,175.337107236,14,6869.86937588,1135.25133758
0.0,175.088144621,14,6869.86937588,1135.25133758
0.0,174.940327993,14,6869.86937588,1135.25133758
0.0,174.889840649,14,6869.86937588,1135.25133758
0.0,174.645871106,14,6869.86937588,1135.25133758
0.0,174.579012001,14,6869.86937588,1135.25133758
0.0,174.579760788,14,6869.86937588,1135.25133758
0.0,174.590478491,14,6869.86937588,1135.25133758
0.0,174.755036789,14,6869.86937588,1135.25133758
0.0,174.800733197,14,6869.86937588,1135.25133758
0.0,174.90094566,14,6869.86937588,1135.25133758
0.0,174.925377468,14,6869.86937588,1135.25133758
0.0,175.0863686,14,6869.86937588,1135.25133758
0.0,175.11396702,14,6869.86937588,1135.25133758
0.0,174.99005341,14,6869.86937588,1135.25133758
0.0,174.709345084,14,6869.86937588,1135.25133758
0.0,174.586926711,14,6869.86937588,1135.25133758
0.0,174.601266827,14,6869.86937588,1135.25133758
0.0,174.647493961,14,6869.86937588,1135.25133758
0.0,174.658660698,14,6869.86937588,1135.25133758
0.0,174.811431248,14,6869.86937588,1135.25133758
0.0,174.940527364,14,6869.86937588,1135.25133758
0.0,174.928647761,14,6869.86937588,1135.25133758
0.0,174.773984946,14,6869.86937588,1135.25133758
0.0,174.521871494,14,6869.86937588,1135.25133758
0.0,174.357196096,14,6869.86937588,1135.25133758
0.0,174.292171896,14,6869.86937588,1135.25133758
0.0,174.331880506,14,6869.86937588,1135.25133758
0.0,174.325385295,14,6869.86937588,1135.25133758
0.0,174.209557936,14,6869.86937588,1135.25133758
0.0,174.080890108,14,6869.86937588,1135.25133758
0.0,174.074030461,14,6869.86937588,1135.25133758
0.0,174.089339964,14,6869.86937588,1135.25133758
0.0,174.095000037,14,6869.86937588,1135.25133758
0.0,174.093891848,14,6869.86937588,1135.25133758
0.0,174.094207172,14,6869.86937588,1135.25133758
0.0,174.111591613,14,6869.86937588,1135.25133758
0.0,174.146840216,14,6869.86937588,1135.25133758
0.0,174.205722303,14,6869.86937588,1135.25133758
0.0,174.281639352,14,6869.86937588,1135.25133758
0.0,174.373655405,14,6869.86937588,1135.25133758
0.0,174.445052313,14,6869.86937588,1135.25133758
0.0,174.400417253,14,6869.86937588,1135.25133758
0.0,174.327047898,14,6869.86937588,1135.25133758
0.0,174.318744728,14,6869.86937588,1135.25133758
0.0,174.318754545,14,6869.86937588,1135.25133758
0.0,174.248106735,14,6869.86937588,1135.25133758
0.0,174.268752551,14,6869.86937588,1135.25133758
0.0,174.288091805,14,6869.86937588,1135.25133758
0.0,174.31845424,14,6869.86937588,1135.25133758
0.0,174.487323417,14,6869.86937588,1135.25133758
0.0,174.570198433,14,6869.86937588,1135.25133758
0.0,174.571214192,14,6869.86937588,1135.25133758
0.0,174.525502678,14,6869.86937588,1135.25133758
0.0,174.607864201,14,6869.86937588,1135.25133758
0.0,174.611140156,14,6869.86937588,1135.25133758
0.0,174.508755003,14,6869.86937588,1135.25133758
0.0,174.470989975,14,6869.86937588,1135.25133758
0.0,174.505233552,14,6869.86937588,1135.25133758
0.0,174.624149722,14,6869.86937588,1135.25133758
0.0,174.684124006,14,6869.86937588,1135.25133758
0.0,174.594321511,14,6869.86937588,1135.25133758
0.0,174.587189235,14,6869.86937588,1135.25133758
0.0,174.684457923,14,6869.86937588,1135.25133758
0.0,174.786548504,14,6869.86937588,1135.25133758
0.0,174.739819213,14,6869.86937588,1135.25133758
0.0,174.677002826,14,6869.86937588,1135.25133758
0.0,174.587347845,14,6869.86937588,1135.25133758
0.0,174.44683012,14,6869.86937588,1135.25133758
0.0,174.218482572,14,6869.86937588,1135.25133758
0.0,174.266746496,14,6869.86937588,1135.25133758
0.0,174.283405227,14,6869.86937588,1135.25133758
0.0,174.233301818,14,6869.86937588,1135.25133758
0.0,174.227496029,14,6869.86937588,1135.25133758
0.0,174.300796176,14,6869.86937588,1135.25133758
0.0,174.382589593,14,6869.86937588,1135.25133758
0.0,174.360888457,14,6869.86937588,1135.25133758
0.0,174.333322604,14,6869.86937588,1135.25133758
0.0,174.332429276,14,6869.86937588,1135.25133758
0.0,174.471932989,14,6869.86937588,1135.25133758
0.0,174.57282603,14,6869.86937588,1135.25133758
0.0,174.706837173,14,6869.86937588,1135.25133758
0.0,174.841086427,14,6869.86937588,1135.25133758
0.0,175.106432091,14,6869.86937588,1135.25133758
0.0,175.344096819,14,6869.86937588,1135.25133758
0.0,175.67588027,14,6869.86937588,1135.25133758
0.0,175.943218115,14,6869.86937588,1135.25133758
0.0,176.036730337,14,6869.86937588,1135.25133758
0.0,175.993815747,14,6869.86937588,1135.25133758
0.0,175.882114616,14,6869.86937588,1135.25133758
0.0,175.847130956,14,6869.86937588,1135.25133758
0.0,175.859733917,14,6869.86937588,1135.25133758
0.0,175.776688483,14,6869.86937588,1135.25133758
0.0,175.780732714,14,6869.86937588,1135.25133758
0.0,175.855130295,14,6869.86937588,1135.25133758
0.0,175.836495029,14,6869.86937588,1135.25133758
0.0,175.729739283,14,6869.86937588,1135.25133758
0.0,175.852986722,14,6869.86937588,1135.25133758
0.0,175.687427919,14,6869.86937588,1135.25133758
0.0,175.526472777,14,6869.86937588,1135.25133758
0.0,175.266293715,14,6869.86937588,1135.25133758
0.0,175.187270812,14,6869.86937588,1135.25133758
0.0,175.156949624,14,6869.86937588,1135.25133758
0.0,175.310390823,14,6869.86937588,1135.25133758
0.0,175.488988171,14,6869.86937588,1135.25133758
0.0,175.278962741,14,6869.86937588,1135.25133758
0.0,175.204876723,14,6869.86937588,1135.25133758
0.0,175.258187935,14,6869.86937588,1135.25133758
0.0,175.4315065,14,6869.86937588,1135.25133758
0.0,175.716450668,14,6869.86937588,1135.25133758
0.0,175.879912743,14,6869.86937588,1135.25133758
0.0,175.877150753,14,6869.86937588,1135.25133758
0.0,175.778896712,14,6869.86937588,1135.25133758
0.0,175.641351511,14,6869.86937588,1135.25133758
0.0,175.52028189,14,6869.86937588,1135.25133758
0.0,175.489241476,14,6869.86937588,1135.25133758
0.0,175.315257953,14,6869.86937588,1135.25133758
0.0,175.30316516,14,6869.86937588,1135.25133758
0.0,175.393579846,14,6869.86937588,1135.25133758
0.0,175.407158158,14,6869.86937588,1135.25133758
0.0,175.353821137,14,6869.86937588,1135.25133758
0.0,175.215658044,14,6869.86937588,1135.25133758
0.0,175.014537318,14,6869.86937588,1135.25133758
0.0,174.954077637,14,6869.86937588,1135.25133758
0.0,174.931485435,14,6869.86937588,1135.25133758
0.0,174.810624859,14,6869.86937588,1135.25133758
0.0,174.685295432,14,6869.86937588,1135.25133758
0.0,174.717340414,14,6869.86937588,1135.25133758
0.0,174.857488494,14,6869.86937588,1135.25133758
0.0,174.924297175,14,6869.86937588,1135.25133758
0.0,174.979084435,14,6869.86937588,1135.25133758
0.0,175.034322442,14,6869.86937588,1135.25133758
0.0,175.084025738,14,6869.86937588,1135.25133758
0.0,175.118402657,14,6869.86937588,1135.25133758
0.0,175.135224532,14,6869.86937588,1135.25133758
0.0,175.163977675,14,6869.86937588,1135.25133758
0.0,175.201971854,14,6869.86937588,1135.25133758
0.0,175.24462591,14,6869.86937588,1135.25133758
0.0,175.232814218,14,6869.86937588,1135.25133758
0.0,175.256178695,14,6869.86937588,1135.25133758
0.0,175.274093596,14,6869.86937588,1135.25133758
0.0,175.323659654,14,6869.86937588,1135.25133758
0.0,175.322060628,14,6869.86937588,1135.25133758
0.0,175.550930649,14,6869.86937588,1135.25133758
0.0,175.973522703,14,6869.86937588,1135.25133758
0.0,176.014122409,14,6869.86937588,1135.25133758
0.0,175.567921863,14,6869.86937588,1135.25133758
0.0,175.18548269,14,6869.86937588,1135.25133758
0.0,175.074569298,14,6869.86937588,1135.25133758
0.0,175.055156353,14,6869.86937588,1135.25133758
0.0,174.937393267,14,6869.86937588,1135.25133758
0.0,174.733309335,14,6869.86937588,1135.25133758
0.0,174.73591449,14,6869.86937588,1135.25133758
0.0,175.051851837,14,6869.86937588,1135.25133758
0.0,175.260992677,14,6869.86937588,1135.25133758
0.0,175.36293307,14,6869.86937588,1135.25133758
0.0,175.527838528,14,6869.86937588,1135.25133758
0.0,175.866751364,14,6869.86937588,1135.25133758
0.0,176.211169757,14,6869.86937588,1135.25133758
0.0,177.1858191,14,6869.86937588,1135.25133758
0.0,177.806042948,14,6869.86937588,1135.25133758
0.0,177.791953519,14,6869.86937588,1135.25133758
0.0,177.880034702,14,6869.86937588,1135.25133758
0.0,177.936321139,14,6869.86937588,1135.25133758
0.0,177.691969115,14,6869.86937588,1135.25133758
0.0,177.351380982,14,6869.86937588,1135.25133758
0.0,177.555997582,14,6869.86937588,1135.25133758
0.0,177.822396611,14,6869.86937588,1135.25133758
0.0,177.765436559,14,6869.86937588,1135.25133758
0.0,177.74860833,14,6869.86937588,1135.25133758
0.0,177.895920899,14,6869.86937588,1135.25133758
0.0,178.128014164,14,6869.86937588,1135.25133758
0.0,178.139627205,14,6869.86937588,1135.25133758
0.0,177.985745427,14,6869.86937588,1135.25133758
0.0,177.87039632,14,6869.86937588,1135.25133758
0.0,177.868345055,14,6869.86937588,1135.25133758
0.0,177.979706204,14,6869.86937588,1135.25133758
0.0,178.132333722,14,6869.86937588,1135.25133758
0.0,178.188407934,14,6869.86937588,1135.25133758
0.0,178.22445882,14,6869.86937588,1135.25133758
0.0,178.423054716,14,6869.86937588,1135.25133758
0.0,178.514069182,14,6869.86937588,1135.25133758
0.0,178.421421414,14,6869.86937588,1135.25133758
0.0,178.179558626,14,6869.86937588,1135.25133758
0.0,177.888666833,14,6869.86937588,1135.25133758
0.0,177.345945655,14,6869.86937588,1135.25133758
0.0,176.721133106,14,6869.86937588,1135.25133758
0.0,176.465607812,14,6869.86937588,1135.25133758
0.0,176.288711644,14,6869.86937588,1135.25133758
0.0,176.190057644,14,6869.86937588,1135.25133758
0.0,176.05679878,14,6869.86937588,1135.25133758
0.0,176.036232644,14,6869.86937588,1135.25133758
0.0,176.096967262,14,6869.86937588,1135.25133758
0.0,176.1635887,14,6869.86937588,1135.25133758
0.0,176.574459542,14,6869.86937588,1135.25133758
0.0,176.655263481,14,6869.86937588,1135.25133758
0.0,176.658834119,14,6869.86937588,1135.25133758
0.0,176.665255878,14,6869.86937588,1135.25133758
0.0,176.72669501,14,6869.86937588,1135.25133758
0.0,176.796250406,14,6869.86937588,1135.25133758
0.0,176.801160913,14,6869.86937588,1135.25133758
0.0,176.77780469,14,6869.86937588,1135.25133758
0.0,176.714544833,14,6869.86937588,1135.25133758
0.0,176.611797948,14,6869.86937588,1135.25133758
0.0,176.554033349,14,6869.86937588,1135.25133758
0.0,176.51341995,14,6869.86937588,1135.25133758
0.0,176.496375039,14,6869.86937588,1135.25133758
0.0,176.388972781,14,6869.86937588,1135.25133758
0.0,176.301658801,14,6869.86937588,1135.25133758
0.0,176.325396009,14,6869.86937588,1135.25133758
0.0,176.402443063,14,6869.86937588,1135.25133758
0.0,176.44877452,14,6869.86937588,1135.25133758
0.0,176.374523327,14,6869.86937588,1135.25133758
0.0,176.29407241,14,6869.86937588,1135.25133758
0.0,176.146603855,14,6869.86937588,1135.25133758
0.0,176.021149484,14,6869.86937588,1135.25133758
0.0,175.968940312,14,6869.86937588,1135.25133758
0.0,175.983341886,14,6869.86937588,1135.25133758
0.0,176.092212256,14,6869.86937588,1135.25133758
0.0,176.229903763,14,6869.86937588,1135.25133758
0.0,176.370276574,14,6869.86937588,1135.25133758
0.0,176.416385455,14,6869.86937588,1135.25133758
0.0,176.433578316,14,6869.86937588,1135.25133758
0.0,176.447769936,14,6869.86937588,1135.25133758
0.0,176.502037801,14,6869.86937588,1135.25133758
0.0,176.868076619,14,6869.86937588,1135.25133758
0.0,177.177278617,14,6869.86937588,1135.25133758
0.0,177.195091823,14,6869.86937588,1135.25133758
0.0,177.049069839,14,6869.86937588,1135.25133758
0.0,176.834220753,14,6869.86937588,1135.25133758
0.0,176.63977917,14,6869.86937588,1135.25133758
0.0,176.545320914,14,6869.86937588,1135.25133758
0.0,176.654269014,14,6869.86937588,1135.25133758
0.0,176.817950956,14,6869.86937588,1135.25133758
0.0,176.931833776,14,6869.86937588,1135.25133758
0.0,177.060523565,14,6869.86937588,1135.25133758
0.0,177.133165214,14,6869.86937588,1135.25133758
0.0,177.140132126,14,6869.86937588,1135.25133758
0.0,176.9887914,14,6869.86937588,1135.25133758
0.0,176.774205483,14,6869.86937588,1135.25133758
0.0,176.366743697,14,6869.86937588,1135.25133758
0.0,176.186425485,14,6869.86937588,1135.25133758
0.0,176.501212375,14,6869.86937588,1135.25133758
0.0,176.932433922,14,6869.86937588,1135.25133758
0.0,177.325927456,14,6869.86937588,1135.25133758
0.0,177.425921794,14,6869.86937588,1135.25133758
0.0,177.429055393,14,6869.86937588,1135.25133758
0.0,177.385557201,14,6869.86937588,1135.25133758
0.0,177.371011719,14,6869.86937588,1135.25133758
0.0,177.22484434,14,6869.86937588,1135.25133758
0.0,176.943147019,14,6869.86937588,1135.25133758
0.0,176.638917942,14,6869.86937588,1135.25133758
0.0,176.447612323,14,6869.86937588,1135.25133758
0.0,176.163489107,14,6869.86937588,1135.25133758
0.0,176.059826066,14,6869.86937588,1135.25133758
0.0,176.032851226,14,6869.86937588,1135.25133758
0.0,176.213520901,14,6869.86937588,1135.25133758
0.0,176.392284482,14,6869.86937588,1135.25133758
0.0,176.559253141,14,6869.86937588,1135.25133758
0.0,176.684548254,14,6869.86937588,1135.25133758
0.0,176.725096862,14,6869.86937588,1135.25133758
0.0,176.735525807,14,6869.86937588,1135.25133758
0.0,176.656872088,14,6869.86937588,1135.25133758
0.0,176.604309225,14,6869.86937588,1135.25133758
0.0,176.502241714,14,6869.86937588,1135.25133758
0.0,176.271991673,14,6869.86937588,1135.25133758
0.0,176.143504496,14,6869.86937588,1135.25133758
0.0,176.11022732,14,6869.86937588,1135.25133758
0.0,175.986939834,14,6869.86937588,1135.25133758
0.0,175.863488397,14,6869.86937588,1135.25133758
0.0,175.827936198,14,6869.86937588,1135.25133758
0.0,176.013922442,14,6869.86937588,1135.25133758
0.0,176.161465275,14,6869.86937588,1135.25133758
0.0,176.26596297,14,6869.86937588,1135.25133758
0.0,176.356847784,14,6869.86937588,1135.25133758
0.0,176.461914935,14,6869.86937588,1135.25133758
0.0,176.580456513,14,6869.86937588,1135.25133758
0.0,176.612749593,14,6869.86937588,1135.25133758
0.0,176.673875286,14,6869.86937588,1135.25133758
0.0,176.76307502,14,6869.86937588,1135.25133758
0.0,176.856768225,14,6869.86937588,1135.25133758
0.0,176.760869455,14,6869.86937588,1135.25133758
0.0,176.523140571,14,6869.86937588,1135.25133758
0.0,176.536043129,14,6869.86937588,1135.25133758
0.0,176.983262792,14,6869.86937588,1135.25133758
0.0,177.229415816,14,6869.86937588,1135.25133758
0.0,176.920268093,14,6869.86937588,1135.25133758
0.0,176.58701039,14,6869.86937588,1135.25133758
0.0,176.499835444,14,6869.86937588,1135.25133758
0.0,176.559480539,14,6869.86937588,1135.25133758
0.0,176.426093155,14,6869.86937588,1135.25133758
0.0,175.975647511,14,6869.86937588,1135.25133758
0.0,175.748895904,14,6869.86937588,1135.25133758
0.0,176.111770607,14,6869.86937588,1135.25133758
0.0,176.485877182,14,6869.86937588,1135.25133758
0.0,176.664777873,14,6869.86937588,1135.25133758
0.0,176.591395286,14,6869.86937588,1135.25133758
0.0,176.50345804,14,6869.86937588,1135.25133758
0.0,176.462884255,14,6869.86937588,1135.25133758
0.0,176.484945333,14,6869.86937588,1135.25133758
0.0,176.459708041,14,6869.86937588,1135.25133758
0.0,176.416461905,14,6869.86937588,1135.25133758
0.0,176.344833077,14,6869.86937588,1135.25133758
0.0,176.204618493,14,6869.86937588,1135.25133758
0.0,176.023907872,14,6869.86937588,1135.25133758
0.0,175.73867209,14,6869.86937588,1135.25133758
0.0,175.795703076,14,6869.86937588,1135.25133758
0.0,175.854493905,14,6869.86937588,1135.25133758
0.0,175.767691387,14,6869.86937588,1135.25133758
0.0,175.671658411,14,6869.86937588,1135.25133758
0.0,175.700031283,14,6869.86937588,1135.25133758
0.0,175.729045988,14,6869.86937588,1135.25133758
0.0,175.578757474,14,6869.86937588,1135.25133758
0.0,175.657659865,14,6869.86937588,1135.25133758
0.0,175.648322107,14,6869.86937588,1135.25133758
0.0,175.208405216,14,6869.86937588,1135.25133758
0.0,175.303776454,14,6869.86937588,1135.25133758
0.0,175.317893577,14,6869.86937588,1135.25133758
0.0,175.334652419,14,6869.86937588,1135.25133758
0.0,175.488634415,14,6869.86937588,1135.25133758
0.0,175.887659679,14,6869.86937588,1135.25133758
0.0,176.061519301,14,6869.86937588,1135.25133758
0.0,176.034669875,14,6869.86937588,1135.25133758
0.0,176.037442103,14,6869.86937588,1135.25133758
0.0,175.957415761,14,6869.86937588,1135.25133758
0.0,175.645673854,14,6869.86937588,1135.25133758
0.0,175.346883405,14,6869.86937588,1135.25133758
0.0,175.266262235,14,6869.86937588,1135.25133758
0.0,175.749376234,14,6869.86937588,1135.25133758
0.0,176.326379796,14,6869.86937588,1135.25133758
0.0,176.852737413,14,6869.86937588,1135.25133758
0.0,177.176897515,14,6869.86937588,1135.25133758
0.0,177.525190792,14,6869.86937588,1135.25133758
0.0,177.704281052,14,6869.86937588,1135.25133758
0.0,177.795842922,14,6869.86937588,1135.25133758
0.0,177.866267986,14,6869.86937588,1135.25133758
0.0,177.977466012,14,6869.86937588,1135.25133758
0.0,178.059306221,14,6869.86937588,1135.25133758
0.0,178.107921882,14,6869.86937588,1135.25133758
0.0,178.127445728,14,6869.86937588,1135.25133758
0.0,178.05228213,14,6869.86937588,1135.25133758
0.0,177.920862324,14,6869.86937588,1135.25133758
0.0,177.780105205,14,6869.86937588,1135.25133758
0.0,177.907312937,14,6869.86937588,1135.25133758
0.0,177.973222813,14,6869.86937588,1135.25133758
0.0,177.589408164,14,6869.86937588,1135.25133758
0.0,177.045302099,14,6869.86937588,1135.25133758
0.0,176.697631704,14,6869.86937588,1135.25133758
0.0,176.415967451,14,6869.86937588,1135.25133758
0.0,176.058820108,14,6869.86937588,1135.25133758
